# CDS alignment filter
# PYTHON VERSION: 3.7.12
# Script call:    06_aln_filter.py -i /n/holylfs05/LABS/informatics/Users/gthomas/spiders/aln/18spec/01-Guidance/ -o /n/holylfs05/LABS/informatics/Users/gthomas/spiders/aln/18spec/02-Filter/ --overwrite
# Runtime:        07/11/2023 13:57:13
# ----------------
# IO OPTIONS
# Input CDS directory:    /n/holylfs05/LABS/informatics/Users/gthomas/spiders/aln/18spec/01-Guidance
# Sequence gappiness threshold:20
# Codon site gappiness threshold:50
# Min sequences required after filters:4
# Output directory:       /n/holylfs05/LABS/informatics/Users/gthomas/spiders/aln/18spec/02-Filter-spec4-seq20-site50
# --overwrite set:        Overwriting previous files in output directory.
# Log file:               /n/holylfs05/LABS/informatics/Users/gthomas/spiders/aln/18spec/02-Filter-spec4-seq20-site50/aln-stats-spec4-seq20-site50.log
# ----------------
# 07.11.2023 | 13:57:13 Beginning filter.
align	pre guidance codon length	guidance codons rm	pre num seqs	pre num species	pre codon aln length	pre avg nongap length	pre uniq seqs	pre ident seqs	pre gappy seqs	pre invariant sites	pre informative codon sites	pre informative nt sites	pre stop codons	pre percent sites with gap	pre gappy sites	sites filtered	post num seqs	post num species	post codon aln length	post avg nongap length	post uniq seqs	post ident seqs	post gappy seqs	post invariant sites	post informative codon sites	post informative nt sites	post stop codons	post percent sites with gap	post gappy sites
ORTHOMCL5142	492.66666666666663	187.66666666666666	15	15	305	266.93333333333334	15	0	1	0	265	586	0	53	31	35	14	14	270	257.6666666666667	15	0	1	0	257	569	0	23	4
ORTHOMCL406	1753.6666666666665	646.6666666666666	31	15	1107	661.5483870967741	31	0	31	0	708	1651	0	1107	410	411	26	13	696	617.0967741935484	31	0	5	0	676	1577	0	696	25
ORTHOMCL12048	624.6666666666666	179.66666666666666	6	6	445	132.16666666666666	6	0	5	3	41	87	0	376	376	378	6	6	67	66.16666666666667	6	0	0	3	40	84	0	1	1
ORTHOMCL9269	686.6666666666667	315.6666666666667	8	7	371	90.75	8	0	7	0	22	45	0	325	325	314	5	5	57	47.5	8	0	3	0	21	42	0	14	14
ORTHOMCL7039	519.6666666666666	154.66666666666666	12	12	365	223.91666666666666	12	0	11	0	212	448	0	192	149	137	10	10	228	207.91666666666666	12	0	2	0	206	433	0	59	16
ORTHOMCL1066	322.66666666666663	142.66666666666666	23	15	180	112.78260869565217	23	0	23	1	110	212	0	91	68	72	21	14	108	101.95652173913044	23	0	2	1	102	197	0	24	4
ORTHOMCL12269	880.6666666666667	448.6666666666667	6	6	432	221.66666666666666	6	0	6	3	52	180	0	316	316	195	3	3	237	176.83333333333334	6	0	3	3	51	173	0	126	126
ORTHOMCL6442	631.6666666666666	211.66666666666666	13	13	420	290.3076923076923	13	0	9	1	291	578	0	320	121	112	11	11	308	269.0769230769231	13	0	2	1	282	556	0	209	17
ORTHOMCL15503	192.66666666666666	135.66666666666666	4	4	57	14.25	2	1	3	0	0	0	0	57	57	56	1	1	1	0.25	1	1	3	0	0	0	0	1	1
ORTHOMCL5312	210.66666666666666	13.666666666666666	15	15	197	158.06666666666666	15	0	5	1	154	276	0	71	66	36	11	11	161	147.8	15	0	4	1	144	256	0	38	34
ORTHOMCL4237	1417.6666666666665	588.6666666666666	15	11	829	333.26666666666665	15	0	14	0	341	711	0	692	632	521	11	8	308	247.66666666666666	15	0	4	0	271	587	0	179	123
ORTHOMCL5065	223.66666666666666	59.666666666666664	15	15	164	138.6	15	0	5	0	143	307	0	100	16	10	12	12	154	136.13333333333333	15	0	3	0	141	305	0	92	8
ORTHOMCL7357	623.6666666666667	457.6666666666667	11	10	166	68.72727272727273	11	0	11	0	48	99	0	128	128	99	8	8	67	54.45454545454545	11	0	3	0	44	93	0	31	31
ORTHOMCL5600	740.6666666666667	407.6666666666667	14	14	333	199.5	14	0	13	0	213	458	0	263	163	117	9	9	216	180.07142857142858	14	0	5	0	201	425	0	148	54
ORTHOMCL2195	486.66666666666663	193.66666666666666	19	15	293	185.94736842105263	17	1	16	0	227	472	0	293	255	70	12	11	223	174.26315789473685	17	1	7	0	216	446	0	223	187
ORTHOMCL12734	466.6666666666667	100.66666666666667	5	5	366	303.6	5	0	2	29	66	193	0	71	71	66	5	5	300	288.2	5	0	0	29	65	191	0	8	8
ORTHOMCL2327	424.6666666666667	282.6666666666667	19	18	142	17.105263157894736	15	2	19	0	12	23	0	142	130	131	16	15	11	8.578947368421053	15	2	3	0	10	21	0	11	1
ORTHOMCL5825	974.6666666666667	451.6666666666667	14	14	523	165.57142857142858	14	0	14	0	142	282	0	483	401	365	10	10	158	133.71428571428572	14	0	4	0	135	269	0	121	43
ORTHOMCL263	2248.6666666666665	869.6666666666666	34	18	1379	542.4705882352941	34	0	33	0	686	1610	0	1379	1112	722	22	14	657	490.05882352941177	34	0	12	0	645	1506	0	657	404
ORTHOMCL4771	527.6666666666666	147.66666666666666	16	16	380	265.9375	16	0	15	0	272	591	0	215	108	104	13	13	276	247.3125	16	0	3	0	258	559	0	118	17
ORTHOMCL10177	107.66666666666666	56.666666666666664	7	7	51	37.285714285714285	7	0	4	0	14	35	0	20	20	21	7	7	30	29.428571428571427	7	0	0	0	13	31	0	1	1
ORTHOMCL4640	875.6666666666667	445.6666666666667	16	16	430	312.9375	16	0	15	1	317	769	0	195	133	116	14	14	314	288.8125	16	0	2	1	299	727	0	93	31
ORTHOMCL11305	186.66666666666669	87.66666666666667	6	6	99	52.5	6	0	6	3	30	56	0	60	60	54	6	6	45	41.166666666666664	6	0	0	3	30	53	0	7	7
ORTHOMCL237	1554.6666666666667	1171.6666666666667	35	17	383	105.37142857142857	32	1	35	0	151	294	0	383	383	239	14	13	144	88.88571428571429	32	1	21	0	136	265	0	144	144
ORTHOMCL107	848.6666666666666	222.66666666666666	47	17	626	470.70212765957444	47	0	16	0	528	1297	0	615	144	104	41	15	522	458.5744680851064	47	0	6	0	515	1263	0	511	50
ORTHOMCL8420	1549.6666666666665	928.6666666666666	9	9	621	178.66666666666666	9	0	9	0	78	160	0	591	591	441	5	5	180	111.11111111111111	9	0	4	0	72	148	0	153	153
ORTHOMCL1609	978.6666666666667	425.6666666666667	21	16	553	261.1904761904762	21	0	21	0	270	453	0	497	300	288	17	14	265	229.61904761904762	21	0	4	0	255	416	0	210	23
ORTHOMCL14623	165.66666666666666	28.666666666666668	5	5	137	90.2	5	0	4	0	24	51	0	69	69	65	5	5	72	69.2	5	0	0	0	23	49	0	6	6
ORTHOMCL79	2586.666666666667	1344.6666666666667	53	18	1242	95.90566037735849	48	1	53	0	108	229	0	1242	1242	1139	31	12	103	67.0377358490566	46	1	22	0	97	203	0	103	103
ORTHOMCL7524	401.6666666666667	92.66666666666667	11	10	309	178.63636363636363	11	0	10	1	176	344	0	194	191	118	7	6	191	165.27272727272728	11	0	4	1	172	338	0	77	74
ORTHOMCL4024	671.6666666666666	141.66666666666666	17	15	530	427.29411764705884	17	0	4	3	434	765	0	248	85	92	14	12	438	408.0	17	0	3	3	421	740	0	164	5
ORTHOMCL1759	1087.6666666666665	743.6666666666666	20	17	344	112.05	20	0	20	0	130	289	0	344	318	207	11	11	137	89.6	20	0	9	0	121	265	0	137	113
ORTHOMCL13851	868.6666666666666	787.6666666666666	5	5	81	20.0	3	1	5	0	0	0	0	81	81	80	1	1	1	0.2	1	1	4	0	0	0	0	1	1
ORTHOMCL1092	1582.6666666666665	771.6666666666666	23	17	811	194.6086956521739	23	0	22	0	199	392	0	756	728	619	15	13	192	156.1304347826087	23	0	8	0	183	367	0	139	112
ORTHOMCL9316	493.66666666666663	147.66666666666666	8	7	346	245.25	8	0	5	3	167	387	0	152	152	80	7	6	266	229.25	8	0	1	3	163	379	0	74	74
ORTHOMCL16172	593.6666666666666	200.66666666666666	4	4	393	252.75	4	0	2	3	6	60	0	212	212	99	2	2	294	227.0	4	0	2	3	6	60	0	113	113
ORTHOMCL12783	180.66666666666666	59.666666666666664	5	5	121	86.8	5	0	4	6	24	41	0	51	51	38	5	5	83	76.6	5	0	0	6	24	41	0	13	13
ORTHOMCL4947	699.6666666666666	128.66666666666666	15	14	571	400.73333333333335	15	0	14	2	386	678	0	172	172	173	14	13	398	387.06666666666666	15	0	1	2	384	672	0	1	1
ORTHOMCL9742	765.6666666666667	406.6666666666667	8	5	359	92.25	8	0	8	0	27	95	0	324	324	297	5	4	62	49.875	8	0	3	0	25	90	0	28	28
ORTHOMCL782	1025.6666666666667	385.6666666666667	25	18	640	326.96	25	0	25	0	363	719	0	640	380	280	18	13	360	298.0	25	0	7	0	347	682	0	360	117
ORTHOMCL15390	706.6666666666666	117.66666666666667	4	4	589	539.0	4	0	0	84	67	143	0	51	51	32	4	4	557	525.0	4	0	0	83	65	141	0	27	27
ORTHOMCL4723	1870.6666666666667	1178.6666666666667	16	12	692	158.6875	14	1	16	0	151	323	0	692	692	544	10	7	148	100.25	13	1	6	0	131	267	0	148	148
ORTHOMCL9289	1255.6666666666665	691.6666666666666	8	7	564	253.5	6	1	6	0	50	187	0	564	564	219	4	4	345	194.625	6	1	4	0	49	181	0	345	345
ORTHOMCL15743	302.6666666666667	7.666666666666667	4	4	295	265.75	4	0	0	48	33	57	0	57	57	0	4	4	295	265.75	4	0	0	48	33	57	0	57	57
ORTHOMCL15741	550.6666666666666	96.66666666666667	4	4	454	358.5	4	0	2	17	24	75	0	120	120	42	3	3	412	344.0	4	0	1	16	23	74	0	83	83
ORTHOMCL2071	1387.6666666666665	974.6666666666666	20	16	413	74.25	18	1	20	0	77	162	0	413	413	342	13	13	71	46.5	16	1	7	0	63	137	0	71	71
ORTHOMCL16797	242.66666666666666	37.666666666666664	4	4	205	185.5	4	0	0	21	6	15	0	22	22	25	4	4	180	176.75	4	0	0	21	6	15	0	1	1
ORTHOMCL16523	576.6666666666667	293.6666666666667	4	4	283	138.75	4	0	4	6	1	1	0	177	177	175	3	3	108	94.0	4	0	1	6	1	1	0	3	3
ORTHOMCL16709	451.66666666666663	220.66666666666666	4	4	231	124.5	4	0	4	3	0	2	0	127	127	105	2	2	126	93.5	4	0	2	2	0	2	0	27	27
ORTHOMCL12420	620.6666666666666	155.66666666666666	6	6	465	181.5	6	0	6	0	54	91	0	365	365	338	3	3	127	107.5	6	0	3	0	54	91	0	29	29
ORTHOMCL17584	539.6666666666666	219.66666666666666	4	4	320	195.25	4	0	3	21	2	4	0	172	172	100	2	2	220	166.5	4	0	2	21	2	4	0	75	75
ORTHOMCL2772	453.66666666666663	136.66666666666666	18	18	317	229.44444444444446	18	0	14	0	239	380	0	208	66	68	15	15	249	219.83333333333334	18	0	3	0	232	370	0	142	5
ORTHOMCL1973	1106.6666666666667	369.6666666666667	19	17	737	496.5263157894737	19	0	18	0	558	1207	0	683	305	188	14	14	549	465.89473684210526	19	0	5	0	534	1155	0	497	134
ORTHOMCL13621	678.6666666666666	203.66666666666666	5	5	475	237.0	5	0	4	12	16	40	0	275	275	283	4	4	192	168.8	5	0	1	12	16	39	0	5	5
ORTHOMCL17679	491.6666666666667	121.66666666666667	4	4	370	330.25	4	0	0	84	13	19	0	42	42	49	4	4	321	312.25	4	0	0	82	13	19	0	1	1
ORTHOMCL3760	848.6666666666667	306.6666666666667	17	17	542	318.7647058823529	17	0	17	0	306	723	0	261	235	240	17	17	302	291.8235294117647	17	0	0	0	294	694	0	32	6
ORTHOMCL5540	1074.6666666666665	655.6666666666666	15	4	419	117.2	15	0	15	0	129	275	0	419	410	283	5	1	136	81.13333333333334	15	0	10	0	107	216	0	136	128
ORTHOMCL3621	151.66666666666666	16.666666666666668	17	16	135	125.76470588235294	17	0	1	0	126	206	0	11	7	8	16	16	127	123.0	17	0	1	0	124	198	0	5	1
ORTHOMCL6446	1051.6666666666667	288.6666666666667	13	7	763	264.0	13	0	12	0	244	475	0	626	590	502	9	5	261	213.07692307692307	13	0	4	0	234	458	0	132	99
ORTHOMCL9379	1139.6666666666667	234.66666666666666	8	7	905	585.625	8	0	5	0	309	894	0	695	695	134	5	5	771	537.5	8	0	3	0	299	873	0	565	565
ORTHOMCL6937	683.6666666666667	321.6666666666667	12	12	362	201.58333333333334	12	0	12	0	179	408	0	199	181	165	11	11	197	178.75	12	0	1	0	173	389	0	42	24
ORTHOMCL9197	2576.666666666667	1688.6666666666667	8	8	888	163.0	8	0	7	0	36	72	0	830	830	821	6	6	67	55.125	8	0	2	0	33	69	0	14	14
ORTHOMCL10365	625.6666666666667	375.6666666666667	7	7	250	77.57142857142857	7	0	7	0	27	48	0	222	222	207	5	5	43	37.285714285714285	7	0	2	0	26	44	0	16	16
ORTHOMCL4177	737.6666666666667	382.6666666666667	16	15	355	165.5	14	1	16	6	147	293	0	206	202	205	16	15	150	148.0625	14	1	0	6	142	283	0	6	2
ORTHOMCL2218	1113.6666666666667	172.66666666666666	19	15	941	157.05263157894737	19	0	18	1	127	226	0	898	856	813	15	13	128	111.15789473684211	19	0	4	1	121	213	0	85	44
ORTHOMCL17657	542.6666666666666	36.666666666666664	4	4	506	411.5	4	0	1	39	7	22	0	87	87	74	3	3	432	385.5	4	0	1	39	6	21	0	24	24
ORTHOMCL1943	284.66666666666663	164.66666666666666	20	18	120	58.4	20	0	19	0	64	117	0	120	57	56	16	15	64	53.2	18	1	4	0	60	111	0	64	3
ORTHOMCL9408	273.6666666666667	61.666666666666664	8	8	212	111.25	8	0	7	2	60	156	0	124	124	114	7	7	98	89.75	8	0	1	2	55	142	0	15	15
ORTHOMCL8636	557.6666666666666	99.66666666666667	9	9	458	150.33333333333334	9	0	8	0	86	173	0	351	351	350	9	9	108	106.11111111111111	9	0	0	0	83	167	0	4	4
ORTHOMCL17699	389.6666666666667	31.666666666666668	4	4	358	277.25	4	0	3	40	9	25	0	106	106	117	4	4	241	239.0	4	0	0	38	7	23	0	1	1
ORTHOMCL13259	582.6666666666666	102.66666666666667	5	5	480	203.0	5	0	4	11	35	53	0	332	332	336	4	4	144	131.6	5	0	1	11	34	52	0	2	2
ORTHOMCL4869	383.6666666666667	76.66666666666667	15	12	307	67.93333333333334	13	1	15	0	50	87	0	257	256	257	15	12	50	48.93333333333333	13	1	0	0	48	85	0	2	1
ORTHOMCL14352	199.66666666666666	6.666666666666667	5	5	193	184.2	5	0	0	8	38	154	0	10	10	9	5	5	184	181.6	5	0	0	7	38	154	0	2	2
ORTHOMCL6194	596.6666666666666	178.66666666666666	13	10	418	307.38461538461536	13	0	6	0	325	591	0	306	154	67	8	7	351	291.46153846153845	13	0	5	0	315	569	0	239	89
ORTHOMCL2099	1794.6666666666665	743.6666666666666	20	13	1051	464.3	20	0	20	0	487	886	0	1008	651	555	14	10	496	418.3	20	0	6	0	464	847	0	453	110
ORTHOMCL4955	291.66666666666663	132.66666666666666	15	14	159	90.46666666666667	15	0	15	0	103	214	0	159	54	57	12	12	102	82.26666666666667	15	0	3	0	98	200	0	102	1
ORTHOMCL11208	1019.6666666666667	442.6666666666667	6	6	577	175.16666666666666	4	1	4	0	0	0	0	577	577	576	2	2	1	0.3333333333333333	2	1	4	0	0	0	0	1	1
ORTHOMCL5661	311.6666666666667	289.6666666666667	14	10	22	1.5714285714285714	3	1	14	0	0	0	0	22	22	21	1	1	1	0.07142857142857142	1	1	13	0	0	0	0	1	1
ORTHOMCL5157	1866.6666666666667	247.66666666666666	15	15	1619	420.8	15	0	14	8	333	680	0	1378	1270	1270	13	13	349	332.8	15	0	2	8	329	673	0	109	4
ORTHOMCL5187	2822.6666666666665	959.6666666666666	15	14	1863	499.6	15	0	15	0	480	1091	0	1863	1645	1350	8	8	513	378.0	15	0	7	0	444	1012	0	513	317
ORTHOMCL7276	1497.6666666666665	923.6666666666666	11	10	574	244.1818181818182	11	0	11	0	206	327	0	470	406	335	7	7	239	190.72727272727272	11	0	4	0	189	293	0	140	79
ORTHOMCL872	1341.6666666666665	587.6666666666666	25	18	754	369.76	25	0	25	0	417	747	0	754	509	332	17	13	422	345.96	25	0	8	0	405	724	0	422	184
ORTHOMCL1758	2664.6666666666665	2087.6666666666665	20	16	577	132.65	20	0	20	0	134	290	0	577	510	453	13	12	124	94.9	20	0	7	0	117	250	0	124	70
ORTHOMCL70	1853.6666666666667	470.6666666666667	58	17	1383	555.5344827586207	58	0	58	0	581	1438	0	1229	851	817	49	15	566	509.7241379310345	58	0	9	0	549	1364	0	422	61
ORTHOMCL16318	291.6666666666667	32.666666666666664	4	4	259	205.25	4	0	1	9	9	32	0	33	33	33	3	3	226	196.25	4	0	1	9	9	32	0	1	1
ORTHOMCL6080	254.66666666666666	3.6666666666666665	14	14	251	116.07142857142857	14	0	14	0	105	151	0	145	142	143	13	13	108	102.64285714285714	14	0	1	0	101	146	0	5	2
ORTHOMCL10022	608.6666666666666	121.66666666666667	7	7	487	270.14285714285717	7	0	6	0	116	287	0	288	288	248	5	5	239	207.71428571428572	7	0	2	0	115	286	0	40	40
ORTHOMCL15951	1376.6666666666667	109.66666666666667	4	4	1267	533.0	4	0	3	17	22	72	0	965	965	961	4	4	306	289.0	4	0	0	17	22	70	0	9	9
ORTHOMCL13658	450.6666666666667	72.66666666666667	5	4	378	277.0	5	0	2	2	14	20	0	124	124	38	3	2	340	262.4	5	0	2	2	14	20	0	88	88
ORTHOMCL15286	458.6666666666667	342.6666666666667	4	4	116	53.0	4	0	4	1	2	10	0	88	88	82	2	2	34	29.25	4	0	2	1	2	9	0	8	8
ORTHOMCL15731	302.6666666666667	110.66666666666667	4	4	192	127.25	4	0	3	8	10	50	0	87	87	88	4	4	104	102.75	4	0	0	8	9	48	0	2	2
ORTHOMCL15869	415.6666666666667	123.66666666666667	4	4	292	143.75	4	0	3	6	7	22	0	175	175	178	3	3	114	97.0	4	0	1	6	6	21	0	1	1
ORTHOMCL13836	350.66666666666663	144.66666666666666	5	5	206	116.8	5	0	4	9	40	45	0	111	111	114	5	5	92	90.2	5	0	0	7	40	45	0	2	2
ORTHOMCL18401	339.6666666666667	43.666666666666664	4	4	296	178.75	4	0	3	6	9	23	0	176	176	63	2	2	233	161.0	4	0	2	6	9	23	0	114	114
ORTHOMCL8619	1479.6666666666665	1003.6666666666666	9	9	476	53.0	9	0	8	0	0	0	0	476	476	475	1	1	1	0.1111111111111111	1	1	8	0	0	0	0	1	1
ORTHOMCL10149	854.6666666666666	522.6666666666666	7	5	332	47.42857142857143	5	1	7	0	0	0	0	332	332	331	1	1	1	0.14285714285714285	1	1	6	0	0	0	0	1	1
ORTHOMCL13512	1199.6666666666665	669.6666666666666	5	5	530	106.0	5	0	5	0	0	0	0	530	530	529	1	1	1	0.2	1	1	4	0	0	0	0	1	1
ORTHOMCL4946	491.66666666666663	180.66666666666666	15	15	311	206.26666666666668	15	0	13	1	209	386	0	204	99	92	11	11	219	192.26666666666668	15	0	4	1	203	373	0	115	12
ORTHOMCL3148	1069.6666666666667	323.6666666666667	18	16	746	463.6111111111111	16	1	17	0	514	1034	0	729	224	225	14	13	521	439.1666666666667	16	1	4	0	502	1005	0	507	12
ORTHOMCL3632	1634.6666666666665	959.6666666666666	17	16	675	219.35294117647058	17	0	17	0	243	517	0	602	594	439	8	8	236	177.7058823529412	17	0	9	0	219	460	0	163	155
ORTHOMCL4945	2802.666666666667	1659.6666666666667	15	13	1143	264.46666666666664	15	0	15	0	219	596	0	1143	1001	928	10	10	215	161.46666666666667	15	0	5	0	183	443	0	215	79
ORTHOMCL5435	1299.6666666666665	794.6666666666666	15	14	505	207.06666666666666	15	0	15	0	198	370	0	401	314	306	12	11	199	173.4	15	0	3	0	188	351	0	100	17
ORTHOMCL8609	506.66666666666663	154.66666666666666	9	9	352	253.66666666666666	9	0	3	0	189	376	0	258	258	57	6	6	295	234.88888888888889	9	0	3	0	185	369	0	202	202
ORTHOMCL10228	489.6666666666667	127.66666666666667	7	7	362	259.0	7	0	6	6	145	368	0	113	113	120	6	6	242	232.71428571428572	7	0	1	6	137	352	0	1	1
ORTHOMCL10562	404.6666666666667	83.66666666666667	7	4	321	302.57142857142856	7	0	1	30	150	201	0	17	17	15	6	3	306	294.85714285714283	7	0	1	30	147	197	0	6	6
ORTHOMCL266	126.66666666666667	-0.3333333333333333	35	11	127	123.51428571428572	33	1	0	3	121	172	0	3	3	4	35	11	123	121.45714285714286	33	1	0	3	119	170	0	1	1
ORTHOMCL7122	1647.6666666666667	1152.6666666666667	12	9	495	57.416666666666664	9	1	12	0	11	39	0	495	495	474	8	7	21	13.416666666666666	8	1	4	0	8	30	0	21	21
ORTHOMCL5129	2040.6666666666665	689.6666666666666	15	15	1351	974.1333333333333	15	0	5	2	1078	2276	0	1064	476	224	10	10	1127	930.3333333333334	15	0	5	2	1040	2184	0	843	266
ORTHOMCL11566	923.6666666666667	454.6666666666667	6	6	469	263.1666666666667	6	0	6	1	31	120	0	381	381	145	3	3	324	232.0	6	0	3	1	29	115	0	240	240
ORTHOMCL1250	1071.6666666666665	532.6666666666666	22	17	539	285.40909090909093	22	0	22	2	295	619	0	450	243	251	19	14	288	258.90909090909093	22	0	3	2	277	583	0	202	6
ORTHOMCL3832	1030.6666666666667	263.6666666666667	17	12	767	490.6470588235294	17	0	16	0	558	1030	0	727	347	209	11	8	558	454.8235294117647	17	0	6	0	532	973	0	518	155
ORTHOMCL3018	320.6666666666667	102.66666666666667	18	17	218	131.83333333333334	18	0	18	1	127	181	0	100	89	93	18	17	125	121.22222222222223	18	0	0	1	121	170	0	11	2
ORTHOMCL4936	496.66666666666663	157.66666666666666	15	14	339	139.8	15	0	15	0	128	305	0	240	204	214	14	14	125	113.86666666666666	15	0	1	0	118	277	0	30	1
ORTHOMCL2861	564.6666666666667	446.6666666666667	18	17	118	51.44444444444444	18	0	18	0	58	134	0	118	112	61	12	12	57	41.55555555555556	16	1	6	0	50	117	0	57	52
ORTHOMCL17067	409.6666666666667	51.666666666666664	4	4	358	247.5	4	0	2	10	2	7	0	164	164	0	2	2	358	247.5	4	0	2	10	2	7	0	164	164
ORTHOMCL5592	215.66666666666669	87.66666666666667	14	14	128	72.78571428571429	14	0	14	1	66	135	0	66	66	60	14	14	68	64.42857142857143	14	0	0	1	63	126	0	8	8
ORTHOMCL2381	915.6666666666667	459.6666666666667	19	15	456	184.47368421052633	19	0	19	0	192	391	0	453	282	279	14	13	177	150.89473684210526	19	0	5	0	169	348	0	176	22
ORTHOMCL15792	273.6666666666667	74.66666666666667	4	4	199	181.25	4	0	0	8	16	72	0	24	24	25	4	4	174	172.5	4	0	0	8	16	68	0	2	2
ORTHOMCL8154	490.66666666666663	247.66666666666666	10	10	243	134.1	10	0	10	0	106	220	0	124	124	129	9	9	114	109.0	10	0	1	0	97	198	0	1	1
ORTHOMCL6818	323.6666666666667	38.666666666666664	12	12	285	204.08333333333334	12	0	11	1	183	387	0	108	106	80	12	12	205	191.33333333333334	12	0	0	1	177	374	0	34	32
ORTHOMCL3738	587.6666666666666	98.66666666666667	17	16	489	396.1764705882353	17	0	3	1	409	904	0	256	64	75	15	15	414	378.05882352941177	17	0	2	1	393	867	0	192	4
ORTHOMCL6107	388.6666666666667	86.66666666666667	14	14	302	217.85714285714286	14	0	13	0	206	459	0	146	89	83	11	11	219	200.71428571428572	14	0	3	0	197	439	0	69	14
ORTHOMCL17614	397.6666666666667	73.66666666666667	4	4	324	223.0	4	0	2	10	1	3	0	77	77	74	2	2	250	203.0	4	0	2	10	1	3	0	6	6
ORTHOMCL5613	340.66666666666663	152.66666666666666	14	13	188	157.64285714285714	14	0	4	1	157	353	0	54	29	20	12	12	168	153.57142857142858	14	0	2	1	154	346	0	34	11
ORTHOMCL2703	1107.6666666666667	226.66666666666666	18	17	881	643.6666666666666	18	0	17	2	644	1159	0	387	211	210	16	15	671	625.8333333333334	18	0	2	2	638	1144	0	179	8
ORTHOMCL10295	492.6666666666667	311.6666666666667	7	7	181	95.85714285714286	7	0	7	0	26	110	0	108	108	90	4	4	91	74.14285714285714	7	0	3	0	23	103	0	23	23
ORTHOMCL8533	1417.6666666666665	692.6666666666666	9	9	725	329.0	9	0	9	2	153	447	0	632	632	375	6	6	350	253.88888888888889	9	0	3	2	145	420	0	264	264
ORTHOMCL13468	936.6666666666666	217.66666666666666	5	5	719	430.0	5	0	2	0	28	45	0	549	549	109	3	3	610	398.8	5	0	2	0	27	44	0	441	441
ORTHOMCL15427	184.66666666666669	97.66666666666667	4	4	87	62.0	4	0	1	1	1	4	0	15	15	18	3	3	69	55.0	4	0	1	1	1	4	0	1	1
ORTHOMCL14692	229.66666666666666	51.666666666666664	5	5	178	117.8	5	0	3	7	35	63	0	80	80	80	5	5	98	94.2	5	0	0	7	35	63	0	2	2
ORTHOMCL7585	379.66666666666663	166.66666666666666	11	9	213	179.63636363636363	11	0	0	2	157	345	0	38	33	35	11	9	178	172.54545454545453	11	0	0	2	153	336	0	6	2
ORTHOMCL2499	967.6666666666667	439.6666666666667	19	17	528	131.57894736842104	19	0	19	0	104	199	0	465	436	427	15	13	101	91.26315789473684	19	0	4	0	91	176	0	40	15
ORTHOMCL11370	758.6666666666666	155.66666666666666	6	5	603	311.5	6	0	5	6	75	220	0	447	447	280	4	3	323	256.3333333333333	6	0	2	6	73	215	0	170	170
ORTHOMCL17558	1180.6666666666667	112.66666666666667	4	4	1068	646.75	4	0	2	12	1	1	0	640	640	6	2	2	1062	644.5	4	0	2	12	1	1	0	635	635
ORTHOMCL5450	1239.6666666666665	710.6666666666666	15	13	529	177.0	15	0	15	2	156	362	0	472	397	363	11	9	166	140.26666666666668	15	0	4	2	146	337	0	109	39
ORTHOMCL4189	463.66666666666663	193.66666666666666	16	14	270	112.1875	16	0	16	0	120	226	0	262	175	151	11	10	119	95.5	16	0	5	0	110	209	0	114	29
ORTHOMCL7269	322.66666666666663	182.66666666666666	11	9	140	100.45454545454545	11	0	8	0	90	173	0	55	55	49	11	9	91	88.45454545454545	11	0	0	0	84	161	0	8	8
ORTHOMCL6496	1657.6666666666665	547.6666666666666	13	11	1110	301.0	13	0	13	1	270	453	0	1030	949	831	9	8	279	225.3846153846154	13	0	4	1	258	426	0	205	127
ORTHOMCL8721	997.6666666666667	358.6666666666667	9	9	639	298.6666666666667	9	0	9	1	165	419	0	410	410	416	8	8	223	209.55555555555554	9	0	1	1	152	394	0	8	8
ORTHOMCL17994	162.66666666666666	41.666666666666664	4	4	121	81.25	4	0	4	3	5	19	0	40	40	41	3	3	80	70.0	4	0	1	3	5	19	0	1	1
ORTHOMCL5659	426.6666666666667	268.6666666666667	14	13	158	91.21428571428571	14	0	12	1	77	165	0	75	75	73	13	12	85	79.07142857142857	14	0	1	1	75	162	0	3	3
ORTHOMCL9980	404.66666666666663	164.66666666666666	7	6	240	191.71428571428572	7	0	2	4	83	264	0	51	51	50	6	5	190	182.42857142857142	7	0	1	4	81	259	0	4	4
ORTHOMCL8579	424.66666666666663	172.66666666666666	9	9	252	189.22222222222223	9	0	7	6	152	228	0	79	79	67	9	9	185	179.33333333333334	9	0	0	6	150	222	0	14	14
ORTHOMCL4448	1119.6666666666665	615.6666666666666	16	15	504	228.5	16	0	16	0	224	494	0	324	300	280	14	13	224	205.6875	16	0	2	0	219	479	0	47	24
ORTHOMCL3907	627.6666666666666	235.66666666666666	17	16	392	286.3529411764706	17	0	4	0	305	554	0	271	78	85	14	14	307	273.0	17	0	3	0	295	532	0	191	2
ORTHOMCL15926	698.6666666666666	150.66666666666666	4	4	548	417.25	4	0	2	21	23	72	0	147	147	87	3	3	461	391.5	4	0	1	21	23	72	0	66	66
ORTHOMCL546	4072.666666666667	1682.6666666666667	28	17	2390	347.89285714285717	26	1	28	0	325	537	0	2390	2378	2069	17	11	321	245.64285714285714	26	1	11	0	304	498	0	321	312
ORTHOMCL3211	1129.6666666666665	646.6666666666666	18	17	483	272.8888888888889	18	0	18	1	279	646	0	320	201	209	16	15	274	246.5	18	0	2	1	264	602	0	118	8
