# CDS alignment filter
# PYTHON VERSION: 3.10.0
# Script call:    aln_filter.py -i /n/holylfs05/LABS/informatics/Users/gthomas/spiders/aln/01-Guidance/ -o /n/holylfs05/LABS/informatics/Users/gthomas/spiders/aln/02-Filter/ --overwrite
# Runtime:        01/06/2022 12:43:00
# ----------------
# IO OPTIONS
# Input CDS directory:    /n/holylfs05/LABS/informatics/Users/gthomas/spiders/aln/01-Guidance
# Sequence gappiness threshold:20
# Codon site gappiness threshold:50
# Min sequences required after filters:4
# Output directory:       /n/holylfs05/LABS/informatics/Users/gthomas/spiders/aln/02-Filter-spec4-seq20-site50
# --overwrite set:        Overwriting previous files in output directory.
# Log file:               /n/holylfs05/LABS/informatics/Users/gthomas/spiders/aln/02-Filter-spec4-seq20-site50/aln-stats-spec4-seq20-site50.log
# ----------------
# 01.06.2022 | 12:43:00 Beginning filter.
align	pre guidance codon length	guidance codons rm	pre num seqs	pre num species	pre codon aln length	pre avg nongap length	pre uniq seqs	pre ident seqs	pre gappy seqs	pre invariant sites	pre informative codon sites	pre informative nt sites	pre stop codons	pre percent sites with gap	pre gappy sites	sites filtered	post num seqs	post num species	post codon aln length	post avg nongap length	post uniq seqs	post ident seqs	post gappy seqs	post invariant sites	post informative codon sites	post informative nt sites	post stop codons	post percent sites with gap	post gappy sites
ORTHOMCL1002	787.6666666666666	227.66666666666666	20	20	560	296.9	20	0	20	0	295	600	0	449	258	262	17	14	298	269.85	20	0	3	0	284	575	0	187	6
ORTHOMCL7770	576.6666666666666	160.66666666666666	9	9	416	358.55555555555554	9	0	2	2	233	736	0	108	108	51	8	8	365	343.0	9	0	1	2	225	714	0	63	63
ORTHOMCL16176	513.6666666666666	200.66666666666666	4	4	313	205.0	4	0	2	8	10	18	0	161	161	43	2	2	270	192.25	4	0	2	8	10	18	0	120	120
ORTHOMCL4128	732.6666666666666	215.66666666666666	15	15	517	373.1333333333333	15	0	14	2	351	691	0	161	154	160	15	13	357	354.2	15	0	0	1	344	677	0	7	2
ORTHOMCL1333	1617.6666666666665	949.6666666666666	19	19	668	107.26315789473684	17	1	19	0	105	188	0	668	668	562	11	10	106	68.42105263157895	17	1	8	0	93	165	0	106	106
ORTHOMCL4730	421.6666666666667	278.6666666666667	14	14	143	75.28571428571429	14	0	14	0	75	188	0	143	131	60	9	8	83	63.285714285714285	14	0	5	0	64	168	0	83	75
ORTHOMCL12990	248.66666666666666	18.666666666666668	5	5	230	165.6	5	0	3	10	52	69	0	72	72	56	3	3	174	151.6	5	0	2	10	52	69	0	17	17
ORTHOMCL4556	1382.6666666666665	523.6666666666666	14	14	859	304.57142857142856	14	0	13	0	266	624	0	702	642	579	12	12	280	251.35714285714286	14	0	2	0	255	601	0	126	68
ORTHOMCL7315	911.6666666666666	601.6666666666666	10	10	310	109.5	10	0	9	0	66	169	0	287	252	195	7	7	115	88.2	10	0	3	0	64	166	0	93	58
ORTHOMCL1392	206.66666666666666	57.666666666666664	19	19	149	136.68421052631578	19	0	1	3	135	249	0	12	11	9	18	14	140	133.3684210526316	19	0	1	3	132	241	0	5	5
ORTHOMCL5451	471.66666666666663	170.66666666666666	13	13	301	127.84615384615384	13	0	12	0	106	305	0	270	187	175	10	9	126	106.61538461538461	13	0	3	0	99	290	0	99	18
ORTHOMCL6856	505.66666666666663	151.66666666666666	11	11	354	186.27272727272728	11	0	11	9	140	282	0	192	192	201	11	11	153	151.8181818181818	11	0	0	9	129	252	0	2	2
ORTHOMCL8748	460.66666666666663	135.66666666666666	8	8	325	166.625	8	0	7	0	70	200	0	218	218	154	6	6	171	139.75	8	0	2	0	68	194	0	70	70
ORTHOMCL10617	410.66666666666663	130.66666666666666	6	6	280	232.33333333333334	6	0	1	5	88	220	0	29	29	30	5	5	250	222.66666666666666	6	0	1	5	83	213	0	5	5
ORTHOMCL12038	205.66666666666666	8.666666666666666	5	5	197	195.6	5	0	0	28	98	198	0	3	3	0	5	5	197	195.6	5	0	0	28	98	198	0	3	3
ORTHOMCL12870	430.6666666666667	65.66666666666667	5	5	365	214.0	5	0	4	15	60	113	0	184	184	192	5	5	173	168.6	5	0	0	14	55	107	0	1	1
ORTHOMCL3964	277.6666666666667	83.66666666666667	15	15	194	164.46666666666667	15	0	2	0	167	334	0	37	20	24	13	13	170	156.8	15	0	2	0	162	322	0	18	2
ORTHOMCL250	912.6666666666666	165.66666666666666	30	30	747	595.0333333333333	30	0	8	9	629	1193	0	396	179	108	23	13	639	580.3333333333334	30	0	7	9	612	1154	0	291	77
ORTHOMCL6354	614.6666666666667	264.6666666666667	12	12	350	255.75	12	0	11	2	226	425	0	124	106	87	11	11	263	243.83333333333334	12	0	1	2	222	417	0	41	23
ORTHOMCL714	1026.6666666666667	396.6666666666667	22	22	630	261.40909090909093	22	0	22	0	344	656	0	630	630	287	13	10	343	239.77272727272728	20	1	9	0	332	626	0	343	343
ORTHOMCL5383	2410.666666666667	1259.6666666666667	13	13	1151	388.3076923076923	13	0	13	3	320	681	0	958	858	802	11	8	349	307.3076923076923	13	0	2	3	302	640	0	160	61
ORTHOMCL7821	423.66666666666663	144.66666666666666	9	9	279	199.44444444444446	9	0	8	2	161	366	0	102	102	82	8	7	197	180.33333333333334	7	1	1	2	154	343	0	26	26
ORTHOMCL2483	1118.6666666666665	877.6666666666666	17	17	241	90.3529411764706	15	1	17	0	102	276	0	241	241	128	10	10	113	76.52941176470588	13	2	7	0	95	255	0	113	113
ORTHOMCL13016	416.6666666666667	97.66666666666667	5	5	319	198.6	5	0	2	6	11	28	0	240	240	66	3	3	253	170.8	5	0	2	6	10	26	0	176	176
ORTHOMCL11956	221.66666666666669	65.66666666666667	5	5	156	86.8	5	0	4	0	12	45	0	90	90	93	4	4	63	58.4	5	0	1	0	11	43	0	1	1
ORTHOMCL518	357.6666666666667	77.66666666666667	24	24	280	255.25	24	0	2	0	257	576	0	85	17	22	22	15	258	249.66666666666666	24	0	2	0	252	566	0	67	0
ORTHOMCL15237	412.66666666666663	205.66666666666666	4	4	207	92.5	4	0	3	2	8	21	0	151	151	158	4	4	49	47.25	4	0	0	2	7	17	0	1	1
ORTHOMCL75	4296.666666666667	1402.6666666666667	46	46	2894	284.9782608695652	46	0	46	0	302	711	0	2894	2826	2615	26	10	279	207.52173913043478	46	0	20	0	274	644	0	279	215
ORTHOMCL1772	468.66666666666663	188.66666666666666	18	18	280	215.38888888888889	18	0	6	0	225	495	0	141	81	58	15	14	222	203.05555555555554	18	0	3	0	215	471	0	88	29
ORTHOMCL4279	1214.6666666666665	710.6666666666666	15	15	504	209.86666666666667	15	0	15	1	189	410	0	355	334	312	13	12	192	176.26666666666668	15	0	2	1	180	389	0	48	30
ORTHOMCL14390	593.6666666666666	174.66666666666666	4	4	419	309.75	4	0	3	18	24	99	0	149	149	142	4	4	277	270.5	4	0	0	17	23	98	0	11	11
ORTHOMCL15650	254.66666666666666	56.666666666666664	4	4	198	132.0	4	0	3	4	6	17	0	85	85	49	3	3	149	119.25	4	0	1	4	6	17	0	36	36
ORTHOMCL8901	380.6666666666667	24.666666666666668	8	8	356	284.5	8	0	3	6	163	378	0	81	81	58	7	6	298	268.875	8	0	1	6	160	370	0	29	29
ORTHOMCL6162	1781.6666666666665	835.6666666666666	12	12	946	569.5	12	0	12	0	558	1089	0	776	438	308	10	10	638	520.4166666666666	12	0	2	0	529	1040	0	472	149
ORTHOMCL3400	238.66666666666666	45.666666666666664	16	16	193	140.375	16	0	15	1	133	255	0	56	56	60	16	15	133	132.0	16	0	0	1	129	243	0	1	1
ORTHOMCL6910	594.6666666666666	157.66666666666666	11	11	437	304.90909090909093	11	0	10	5	271	536	0	155	143	143	10	10	294	279.3636363636364	11	0	1	4	259	513	0	24	12
ORTHOMCL4015	433.66666666666663	190.66666666666666	15	15	243	148.73333333333332	15	0	14	0	161	330	0	231	84	78	11	11	165	138.26666666666668	15	0	4	0	155	322	0	154	9
ORTHOMCL7476	874.6666666666667	394.6666666666667	10	10	480	140.0	10	0	10	0	69	188	0	480	398	319	4	4	161	105.9	10	0	6	0	67	184	0	161	81
ORTHOMCL4488	539.6666666666666	40.666666666666664	14	14	499	403.5	14	0	4	2	421	858	0	314	172	46	11	11	453	393.7142857142857	14	0	3	2	413	840	0	268	126
ORTHOMCL8413	1329.6666666666667	429.6666666666667	8	8	900	209.875	8	0	7	0	44	81	0	900	900	772	4	4	128	79.25	8	0	4	0	43	77	0	128	128
ORTHOMCL13919	283.6666666666667	117.66666666666667	4	4	166	86.0	4	0	4	4	1	24	0	106	106	107	4	4	59	57.75	4	0	0	4	1	23	0	1	1
ORTHOMCL16243	478.6666666666667	334.6666666666667	4	4	144	106.5	4	0	2	5	5	26	0	32	32	36	3	3	108	94.25	4	0	1	5	3	24	0	1	1
ORTHOMCL7721	126.66666666666666	44.666666666666664	9	9	82	54.111111111111114	9	0	8	1	37	82	0	32	32	32	9	8	50	49.666666666666664	9	0	0	1	36	80	0	1	1
ORTHOMCL6663	150.66666666666666	16.666666666666668	11	11	134	124.0	11	0	0	1	106	262	0	13	12	12	11	11	122	118.81818181818181	11	0	0	1	103	253	0	4	3
ORTHOMCL9473	403.66666666666663	207.66666666666666	7	7	196	135.14285714285714	7	0	6	4	66	191	0	71	71	72	7	7	124	118.0	7	0	0	4	62	182	0	5	5
ORTHOMCL11154	374.6666666666667	13.666666666666666	6	6	361	359.1666666666667	6	0	0	30	165	341	0	2	2	0	6	6	361	359.1666666666667	6	0	0	30	165	341	0	2	2
ORTHOMCL15368	782.6666666666667	301.6666666666667	4	4	481	339.0	4	0	3	8	17	68	0	172	172	145	3	3	336	297.25	4	0	1	8	15	66	0	35	35
ORTHOMCL3554	672.6666666666667	350.6666666666667	15	15	322	125.53333333333333	15	0	15	1	111	255	0	236	205	207	12	12	115	101.73333333333333	15	0	3	1	103	233	0	34	5
ORTHOMCL6036	499.66666666666663	178.66666666666666	12	12	321	187.33333333333334	12	0	11	1	168	314	0	139	135	137	10	10	184	167.33333333333334	12	0	2	1	159	297	0	9	7
ORTHOMCL9905	343.66666666666663	139.66666666666666	7	7	204	161.28571428571428	7	0	5	4	75	245	0	53	53	55	7	6	149	143.57142857142858	7	0	0	4	71	229	0	8	8
ORTHOMCL5053	1248.6666666666667	498.6666666666667	14	14	750	480.42857142857144	14	0	13	9	439	980	0	298	293	304	14	12	446	435.5	14	0	0	9	417	930	0	11	9
ORTHOMCL15484	239.66666666666669	71.66666666666667	4	4	168	81.75	4	0	4	1	4	12	0	114	114	98	3	3	70	56.5	4	0	1	1	4	12	0	16	16
ORTHOMCL15739	693.6666666666666	70.66666666666667	4	4	623	358.25	4	0	3	11	16	29	0	318	318	225	2	2	398	298.5	4	0	2	11	16	29	0	95	95
ORTHOMCL1708	3009.6666666666665	2232.6666666666665	18	18	777	118.83333333333333	13	1	18	0	115	315	0	777	777	776	1	1	1	0.05555555555555555	1	1	17	0	0	0	0	1	1
ORTHOMCL10880	275.6666666666667	-0.3333333333333333	6	6	276	233.66666666666666	6	0	1	3	70	222	0	30	30	22	5	4	254	226.16666666666666	6	0	1	3	70	222	0	8	8
ORTHOMCL3128	382.66666666666663	161.66666666666666	16	16	221	146.9375	16	0	13	0	166	374	0	191	126	47	10	10	174	141.0	16	0	6	0	162	364	0	144	81
ORTHOMCL6884	764.6666666666667	425.6666666666667	11	11	339	189.27272727272728	11	0	8	0	148	416	0	339	299	108	6	6	231	157.72727272727272	11	0	5	0	136	372	0	231	193
ORTHOMCL389	1427.6666666666667	249.66666666666666	26	26	1178	367.8076923076923	26	0	24	0	325	582	0	1041	849	851	23	14	327	300.8076923076923	26	0	3	0	318	565	0	190	4
ORTHOMCL9739	633.6666666666667	398.6666666666667	7	7	235	120.42857142857143	7	0	5	0	20	73	0	235	235	103	3	3	132	81.57142857142857	7	0	4	0	19	69	0	132	132
ORTHOMCL4096	605.6666666666667	324.6666666666667	14	14	281	228.78571428571428	14	0	2	0	228	496	0	62	41	42	12	12	239	219.5	14	0	2	0	221	482	0	24	5
ORTHOMCL7235	546.6666666666667	350.6666666666667	10	10	196	117.6	10	0	10	0	91	243	0	87	82	89	9	8	107	98.0	10	0	1	0	84	215	0	9	4
ORTHOMCL177	1371.6666666666667	396.6666666666667	34	34	975	590.7352941176471	34	0	32	6	694	1314	0	582	513	308	17	10	667	555.2647058823529	34	0	17	6	649	1229	0	280	212
ORTHOMCL7213	2715.666666666667	1963.6666666666667	10	10	752	107.4	6	1	10	0	2	2	0	752	752	751	1	1	1	0.1	1	1	9	0	0	0	0	1	1
ORTHOMCL2013	2460.666666666667	1834.6666666666667	18	18	626	52.55555555555556	14	1	18	0	0	0	0	626	626	625	3	2	1	0.16666666666666666	1	2	15	0	0	0	0	1	1
ORTHOMCL11747	582.6666666666666	93.66666666666667	5	5	489	416.0	5	0	2	6	57	275	0	77	77	38	3	3	451	406.6	5	0	2	6	57	275	0	41	41
ORTHOMCL10483	709.6666666666667	302.6666666666667	6	6	407	151.33333333333334	6	0	5	0	19	87	0	336	336	292	4	4	115	86.33333333333333	6	0	2	0	19	84	0	47	47
ORTHOMCL5918	1382.6666666666665	788.6666666666666	12	12	594	261.75	12	0	12	0	220	442	0	394	388	348	9	9	246	215.0	12	0	3	0	208	420	0	52	47
ORTHOMCL3376	1251.6666666666665	673.6666666666666	16	16	578	307.5625	14	1	15	0	336	603	0	576	327	239	12	11	339	270.9375	14	1	4	0	317	570	0	337	100
ORTHOMCL15898	459.66666666666663	241.66666666666666	4	4	218	118.0	4	0	4	6	7	18	0	147	147	107	2	2	111	89.25	4	0	2	6	6	17	0	42	42
ORTHOMCL2339	2961.6666666666665	2309.6666666666665	17	17	652	117.23529411764706	14	1	17	0	103	239	0	652	592	549	13	13	103	79.58823529411765	14	1	4	0	97	226	0	103	45
ORTHOMCL7812	531.6666666666666	217.66666666666666	9	9	314	170.44444444444446	9	0	8	1	129	253	0	201	201	140	6	6	174	152.66666666666666	9	0	3	1	128	250	0	63	63
ORTHOMCL4801	1067.6666666666665	682.6666666666666	12	12	385	186.08333333333334	12	0	12	0	177	327	0	303	232	190	9	9	195	163.75	12	0	3	0	170	308	0	113	43
ORTHOMCL3742	568.6666666666666	227.66666666666666	15	15	341	212.53333333333333	15	0	15	0	234	487	0	328	117	112	10	9	229	189.86666666666667	15	0	5	0	216	445	0	217	19
ORTHOMCL1975	354.6666666666667	117.66666666666667	17	17	237	133.94117647058823	17	0	16	1	129	238	0	138	103	106	15	11	131	122.29411764705883	17	0	2	0	124	227	0	37	3
ORTHOMCL10396	1022.6666666666666	254.66666666666666	6	6	768	653.0	6	0	1	22	346	829	0	132	132	127	6	6	641	615.5	6	0	0	22	343	818	0	13	13
ORTHOMCL16230	530.6666666666666	57.666666666666664	4	4	473	394.5	4	0	1	16	18	47	0	28	28	24	3	3	449	386.25	4	0	1	16	18	47	0	8	8
ORTHOMCL7252	238.66666666666666	44.666666666666664	10	10	194	172.3	10	0	2	1	147	319	0	56	10	7	9	9	187	170.9	10	0	1	1	146	316	0	49	4
ORTHOMCL8978	437.6666666666667	258.6666666666667	8	8	179	67.25	8	0	8	2	16	55	0	132	132	126	8	4	53	50.25	8	0	0	2	15	53	0	6	6
ORTHOMCL3972	2045.6666666666667	1071.6666666666667	15	15	974	377.6	15	0	15	0	395	874	0	905	784	548	10	10	426	313.73333333333335	15	0	5	0	368	789	0	360	244
ORTHOMCL6466	218.66666666666666	-0.3333333333333333	11	11	219	217.9090909090909	11	0	0	5	194	341	0	1	1	0	11	9	219	217.9090909090909	11	0	0	5	194	341	0	1	1
ORTHOMCL704	8556.666666666668	6595.666666666667	23	23	1961	294.4347826086956	23	0	23	0	300	497	0	1961	1961	1746	13	10	215	158.82608695652175	23	0	10	0	205	329	0	215	215
ORTHOMCL13031	150.66666666666666	14.666666666666666	5	5	136	130.6	5	0	0	18	45	80	0	7	7	9	5	5	127	125.4	5	0	0	18	42	75	0	2	2
ORTHOMCL3507	541.6666666666666	232.66666666666666	13	13	309	181.76923076923077	13	0	13	0	178	321	0	185	169	123	9	8	186	162.53846153846155	13	0	4	0	166	301	0	66	51
ORTHOMCL2709	640.6666666666666	113.66666666666667	16	16	527	377.5625	16	0	11	0	404	759	0	379	123	112	13	13	415	362.8125	16	0	3	0	395	740	0	269	19
ORTHOMCL6249	1954.6666666666665	1000.6666666666666	12	12	954	286.0833333333333	12	0	12	1	217	414	0	796	796	703	8	6	251	216.41666666666666	12	0	4	1	208	396	0	101	101
ORTHOMCL2854	673.6666666666666	63.666666666666664	16	16	610	560.375	16	0	1	4	560	1040	0	72	35	38	15	15	572	550.625	16	0	1	4	552	1025	0	38	5
ORTHOMCL10869	464.66666666666663	191.66666666666666	6	6	273	164.0	6	0	5	4	43	120	0	149	149	92	3	3	181	143.5	6	0	3	4	43	119	0	59	59
ORTHOMCL5633	637.6666666666667	336.6666666666667	13	13	301	79.23076923076923	13	0	13	0	59	95	0	269	268	241	7	5	60	47.84615384615385	13	0	6	0	49	77	0	29	29
ORTHOMCL3532	808.6666666666666	517.6666666666666	15	15	291	62.8	15	0	15	0	49	117	0	288	252	239	10	10	52	41.46666666666667	15	0	5	0	46	109	0	50	15
ORTHOMCL7192	5066.666666666666	3294.6666666666665	10	10	1772	190.9	10	0	10	0	0	5	0	1772	1772	1771	1	1	1	0.1	1	1	9	0	0	0	0	1	1
ORTHOMCL10656	1206.6666666666667	491.6666666666667	6	6	715	444.5	6	0	4	4	151	411	0	339	339	287	4	4	428	366.1666666666667	6	0	2	4	149	402	0	56	56
ORTHOMCL10700	1341.6666666666665	742.6666666666666	6	6	599	182.5	4	1	5	0	0	0	0	599	599	491	3	3	108	53.333333333333336	3	1	3	0	0	0	0	108	108
ORTHOMCL4542	115.66666666666667	29.666666666666668	14	14	86	66.85714285714286	14	0	3	2	64	117	0	53	15	14	12	11	72	64.28571428571429	14	0	2	2	62	113	0	40	2
ORTHOMCL6129	1198.6666666666665	548.6666666666666	12	12	650	178.08333333333334	12	0	11	0	132	312	0	575	513	496	9	9	154	128.75	12	0	3	0	126	292	0	84	24
ORTHOMCL8061	508.6666666666667	65.66666666666667	9	9	443	246.11111111111111	9	0	8	1	226	467	0	300	300	176	6	6	267	224.22222222222223	9	0	3	1	224	464	0	124	124
ORTHOMCL1528	1015.6666666666667	294.6666666666667	19	19	721	534.4736842105264	19	0	5	0	591	1289	0	657	139	133	16	14	588	509.6842105263158	19	0	3	0	571	1249	0	525	27
ORTHOMCL11135	2347.666666666667	1332.6666666666667	6	6	1015	262.0	6	0	5	4	40	82	0	904	904	917	6	6	98	96.5	6	0	0	4	34	72	0	2	2
ORTHOMCL6967	917.6666666666666	521.6666666666666	11	11	396	118.54545454545455	11	0	11	0	77	202	0	324	322	307	8	8	89	78.81818181818181	11	0	3	0	69	170	0	18	16
ORTHOMCL6500	646.6666666666667	360.6666666666667	11	11	286	171.1818181818182	11	0	11	1	140	331	0	134	134	131	10	10	155	149.0	11	0	1	1	133	310	0	7	7
ORTHOMCL6337	386.66666666666663	200.66666666666666	11	11	186	91.63636363636364	11	0	11	0	76	145	0	104	104	104	11	10	82	80.36363636363636	11	0	0	0	75	141	0	2	2
ORTHOMCL15386	298.6666666666667	88.66666666666667	4	4	210	139.5	4	0	2	3	7	17	0	118	118	13	2	2	197	136.0	4	0	2	3	7	17	0	105	105
ORTHOMCL12232	1307.6666666666665	970.6666666666666	5	5	337	81.6	5	0	5	0	0	0	0	337	337	336	1	1	1	0.2	1	1	4	0	0	0	0	1	1
ORTHOMCL12687	1093.6666666666667	369.6666666666667	5	5	724	210.2	5	0	5	1	17	38	0	668	668	656	3	3	68	62.0	5	0	2	1	17	37	0	14	14
ORTHOMCL10532	89.66666666666666	53.666666666666664	6	6	36	32.0	6	0	0	0	15	37	0	5	5	4	6	6	32	31.0	6	0	0	0	15	37	0	1	1
ORTHOMCL3722	589.6666666666667	338.6666666666667	14	14	251	131.21428571428572	14	0	14	0	125	329	0	221	156	94	7	6	157	117.07142857142857	14	0	7	0	117	311	0	128	66
ORTHOMCL10628	526.6666666666667	260.6666666666667	6	6	266	168.83333333333334	6	0	5	4	73	185	0	133	133	132	6	6	134	130.0	6	0	0	4	67	175	0	8	8
ORTHOMCL2476	561.6666666666666	253.66666666666666	17	17	308	214.41176470588235	17	0	6	0	246	459	0	236	151	53	11	9	255	206.05882352941177	17	0	6	0	239	442	0	185	102
ORTHOMCL3934	614.6666666666666	184.66666666666666	15	15	430	292.3333333333333	15	0	13	0	293	619	0	280	116	123	12	10	307	270.6666666666667	15	0	3	0	278	589	0	164	7
ORTHOMCL1587	3048.6666666666665	2122.6666666666665	19	19	926	245.47368421052633	15	1	19	0	369	872	0	926	926	739	9	9	187	97.89473684210526	13	1	10	0	169	372	0	187	187
ORTHOMCL15010	652.6666666666667	430.6666666666667	4	4	222	121.25	4	0	3	7	10	21	0	134	134	134	4	4	88	84.75	4	0	0	7	9	20	0	4	4
ORTHOMCL870	1711.6666666666667	395.6666666666667	21	21	1316	457.23809523809524	21	0	21	0	462	864	0	1237	894	850	16	12	466	403.6666666666667	21	0	5	0	446	834	0	392	57
ORTHOMCL787	2571.6666666666665	450.6666666666667	22	22	2121	381.95454545454544	22	0	22	1	279	478	0	1985	1848	1836	19	11	285	260.3636363636364	22	0	3	1	273	464	0	152	17
ORTHOMCL13176	786.6666666666666	631.6666666666666	5	5	155	31.8	5	0	5	0	0	0	0	155	155	154	1	1	1	0.2	1	1	4	0	0	0	0	1	1
ORTHOMCL3771	225.66666666666666	23.666666666666668	15	15	202	152.46666666666667	15	0	14	5	140	185	0	55	50	51	14	14	151	146.8	15	0	1	4	139	183	0	5	1
ORTHOMCL14653	576.6666666666666	207.66666666666666	4	4	369	92.25	4	0	3	0	0	0	0	369	369	368	1	1	1	0.25	1	1	3	0	0	0	0	1	1
ORTHOMCL14470	408.6666666666667	55.666666666666664	4	4	353	232.75	4	0	2	5	10	37	0	121	121	71	3	3	282	211.0	4	0	1	5	10	37	0	55	55
ORTHOMCL5479	380.6666666666667	115.66666666666667	13	13	265	143.15384615384616	13	0	12	2	116	274	0	131	131	135	12	12	130	126.23076923076923	13	0	1	2	110	257	0	2	2
ORTHOMCL8800	465.6666666666667	92.66666666666667	8	8	373	154.625	8	0	7	0	54	104	0	352	352	164	4	4	209	126.25	8	0	4	0	52	100	0	190	190
ORTHOMCL11937	112.66666666666667	10.666666666666666	5	5	102	88.4	5	0	0	14	49	59	0	17	17	19	5	4	83	82.2	5	0	0	13	48	57	0	1	1
ORTHOMCL14322	760.6666666666666	238.66666666666666	4	4	522	418.25	4	0	2	26	30	126	0	159	159	45	2	2	477	402.5	4	0	2	26	29	124	0	120	120
ORTHOMCL12443	329.6666666666667	65.66666666666667	5	5	264	192.8	5	0	4	4	30	119	0	65	65	62	4	4	202	174.6	5	0	1	4	28	112	0	8	8
ORTHOMCL7437	1097.6666666666665	534.6666666666666	10	10	563	340.8	10	0	5	0	239	751	0	422	396	99	5	5	464	312.3	10	0	5	0	227	712	0	324	300
ORTHOMCL1936	387.6666666666667	65.66666666666667	18	18	322	227.44444444444446	18	0	14	0	246	445	0	265	73	77	14	11	245	214.83333333333334	18	0	4	0	236	426	0	190	4
ORTHOMCL14249	1306.6666666666665	599.6666666666666	4	4	707	382.0	4	0	2	11	20	62	0	600	600	103	2	2	604	351.0	4	0	2	10	19	60	0	500	500
ORTHOMCL3238	284.6666666666667	55.666666666666664	16	16	229	193.125	16	0	3	1	205	369	0	152	20	21	14	13	208	189.875	16	0	2	1	203	367	0	131	1
ORTHOMCL2311	595.6666666666667	351.6666666666667	17	17	244	148.52941176470588	17	0	17	0	167	347	0	244	105	85	13	13	159	131.23529411764707	17	0	4	0	152	314	0	159	28
ORTHOMCL9707	321.6666666666667	53.666666666666664	7	7	268	256.57142857142856	7	0	0	4	136	380	0	13	13	11	7	6	257	251.85714285714286	7	0	0	4	133	375	0	6	6
ORTHOMCL5609	211.66666666666666	44.666666666666664	13	13	167	64.0	13	0	12	1	53	103	0	110	110	115	12	12	52	49.92307692307692	13	0	1	1	47	95	0	1	1
ORTHOMCL6031	4186.666666666666	2977.6666666666665	12	12	1209	213.41666666666666	12	0	12	0	121	318	0	1179	1112	1053	7	7	156	117.5	12	0	5	0	115	297	0	127	62
ORTHOMCL5267	453.66666666666663	137.66666666666666	13	13	316	246.92307692307693	13	0	3	3	243	473	0	130	115	56	10	10	260	239.23076923076923	13	0	3	3	239	466	0	77	62
ORTHOMCL3248	898.6666666666667	476.6666666666667	16	16	422	129.4375	16	0	16	0	118	227	0	374	300	311	13	12	111	96.5	16	0	3	0	104	195	0	65	5
ORTHOMCL9306	670.6666666666667	312.6666666666667	7	7	358	138.85714285714286	7	0	7	2	58	96	0	281	281	284	7	7	74	73.14285714285714	7	0	0	2	56	91	0	1	1
ORTHOMCL11103	1264.6666666666665	682.6666666666666	6	6	582	98.33333333333333	6	0	5	0	0	0	0	582	582	581	1	1	1	0.16666666666666666	1	1	5	0	0	0	0	1	1
ORTHOMCL10293	714.6666666666667	362.6666666666667	6	6	352	195.83333333333334	6	0	5	2	25	144	0	295	295	100	3	3	252	171.0	6	0	3	2	23	137	0	198	198
ORTHOMCL11761	706.6666666666666	229.66666666666666	5	5	477	345.6	5	0	3	5	66	247	0	150	150	148	4	4	329	290.4	5	0	1	4	63	236	0	17	17
ORTHOMCL3870	4138.666666666667	1737.6666666666667	15	15	2401	1059.2	15	0	15	0	1201	2626	0	2336	2097	1016	9	9	1385	930.6666666666666	15	0	6	0	1130	2459	0	1323	1103
ORTHOMCL7163	1395.6666666666667	279.6666666666667	10	10	1116	887.0	10	0	2	2	795	1715	0	339	165	172	8	7	944	852.1	10	0	2	2	780	1679	0	179	10
ORTHOMCL4868	668.6666666666666	241.66666666666666	14	14	427	269.35714285714283	14	0	13	1	247	652	0	277	190	148	12	10	279	254.57142857142858	14	0	2	1	243	637	0	129	43
ORTHOMCL8374	570.6666666666667	379.6666666666667	8	8	191	93.125	8	0	8	0	50	158	0	104	104	108	6	6	83	74.125	8	0	2	0	47	148	0	2	2
ORTHOMCL1459	347.6666666666667	53.666666666666664	19	19	294	224.73684210526315	19	0	6	0	250	404	0	294	85	28	13	11	266	215.94736842105263	19	0	6	0	242	390	0	266	63
ORTHOMCL11925	513.6666666666666	165.66666666666666	5	5	348	232.6	5	0	4	7	51	133	0	134	134	122	4	4	226	204.0	5	0	1	7	50	132	0	16	16
ORTHOMCL361	2899.666666666667	1929.6666666666667	24	24	970	193.625	16	2	24	0	211	487	0	970	970	770	12	2	200	116.875	13	2	12	0	177	399	0	200	200
ORTHOMCL4182	480.66666666666663	162.66666666666666	15	15	318	258.0	15	0	3	0	269	578	0	140	42	40	13	13	278	253.66666666666666	15	0	2	0	267	573	0	100	4
ORTHOMCL6685	395.66666666666663	136.66666666666666	11	11	259	186.8181818181818	11	0	8	2	168	349	0	109	60	63	9	9	196	175.9090909090909	11	0	2	2	163	338	0	49	3
ORTHOMCL12568	412.66666666666663	235.66666666666666	5	5	177	81.8	5	0	5	0	6	46	0	113	113	117	4	4	60	52.6	5	0	1	0	6	42	0	1	1
ORTHOMCL12579	550.6666666666666	211.66666666666666	5	5	339	199.8	5	0	4	2	30	109	0	162	162	164	4	4	175	162.8	5	0	1	2	29	108	0	3	3
ORTHOMCL6279	854.6666666666667	488.6666666666667	12	12	366	140.0	12	0	12	0	118	268	0	344	308	226	9	9	140	108.66666666666667	12	0	3	0	107	245	0	120	87
ORTHOMCL4687	995.6666666666666	633.6666666666666	14	14	362	157.28571428571428	14	0	13	0	174	395	0	362	362	136	6	6	226	128.42857142857142	11	1	8	0	149	344	0	226	226
